Generation 0
88	228	
169	102	
56	188	
68	206	
183	129	
60	197	
36	182	
56	197	
145	64	
146	76	
137	25	
76	200	
170	119	
68	203	
169	102	
52	206	
72	190	
76	209	
155	12	
190	135	
64	212	
56	205	
88	221	
146	89	
40	193	
168	15	
65	204	
56	192	
52	196	
162	78	
100	234	
92	216	
156	64	
32	186	
162	115	
88	217	
36	188	
32	185	
32	178	
173	45	
68	194	
84	212	
64	202	
84	205	
137	76	
183	116	
76	196	
88	222	
80	210	
92	216	
146	132	
194	122	
64	210	
68	203	
166	76	
88	212	
143	31	
64	204	
92	216	
153	89	
56	192	
80	214	
72	209	
52	182	
185	68	
56	200	
72	204	
80	216	
100	223	
64	198	
170	27	
28	191	
28	185	
172	33	
56	193	
163	109	
40	182	
151	106	
88	220	
48	185	
162	115	
148	115	
173	51	

Generation 23
145	64	
171	102	
166	15	
144	102	
68	193	
40	183	
80	204	
84	205	
76	208	
44	196	
76	202	
52	192	
72	193	
156	93	
156	102	
61	199	
88	215	
180	98	
91	213	
80	216	
72	210	
84	209	
72	209	
130	15	
40	191	
153	51	
44	188	
181	79	
158	102	
36	182	
168	104	
100	223	
100	228	
152	76	
88	216	
12	170	
52	196	
32	181	
113	0	
157	40	
60	190	
163	115	
175	160	
80	211	
60	202	
160	158	
180	121	
187	89	
44	187	
161	109	
146	51	
68	199	
181	109	
28	190	
60	193	
44	192	
52	188	
60	190	
40	184	
163	73	
52	202	
64	192	
163	91	
156	91	
48	186	
168	66	
158	76	
80	212	
68	193	
96	220	
174	57	
48	192	
127	51	
189	101	
160	38	
64	200	
163	27	
48	193	
36	175	
167	91	
151	89	
98	0	
96	214	
175	97	
142	15	
92	219	
48	185	
163	55	
161	116	
152	138	
196	140	
56	185	
32	179	
88	210	
68	196	
80	204	
92	209	
151	76	
52	194	
48	184	

Generation 24
122	25	
32	185	
44	182	
72	210	
69	200	
32	182	
52	190	
187	122	
171	116	
161	32	
99	215	
32	175	
175	102	
48	182	
157	13	
20	179	
51	198	
178	115	
56	180	
138	0	
115	13	
174	115	
68	191	
162	64	
52	196	
40	187	
60	197	
84	211	
80	217	
65	202	
32	184	
84	223	
92	217	
190	115	
85	217	
166	115	
64	193	
175	0	
131	38	
16	178	
64	193	
193	77	
59	195	
162	115	
88	222	
180	119	
72	209	
174	116	
176	0	
176	128	
153	115	
56	188	
70	200	
180	115	
48	192	
76	191	
88	216	
16	179	
108	217	
44	188	
48	192	
170	115	
48	188	
44	185	
76	210	
150	71	
60	206	
84	214	
169	0	
40	196	
76	208	
108	227	
181	118	
100	236	
170	64	
84	218	
80	210	
48	193	
185	127	
80	211	
28	180	
203	112	
52	190	
68	208	
189	102	
175	127	
84	216	
161	72	
32	185	
56	211	
84	209	
188	115	
96	214	
88	216	
177	128	
161	116	
151	102	
161	64	
91	213	
174	93	

Generation 25
174	89	
166	25	
180	162	
92	216	
88	221	
142	0	
175	39	
80	193	
161	106	
88	206	
88	221	
145	136	
84	213	
60	197	
153	115	
68	200	
56	192	
104	220	
52	196	
40	182	
68	203	
44	193	
48	186	
166	90	
56	194	
155	102	
60	203	
112	235	
76	212	
40	180	
52	187	
80	203	
174	64	
170	115	
48	192	
151	102	
68	196	
145	0	
68	187	
68	205	
175	64	
48	190	
194	102	
36	187	
40	203	
60	193	
56	194	
76	200	
64	202	
178	71	
162	115	
185	164	
179	91	
179	115	
88	203	
185	102	
122	25	
172	102	
44	188	
96	218	
72	209	
96	205	
153	115	
110	0	
178	109	
48	191	
161	19	
64	196	
173	110	
64	198	
96	216	
73	207	
86	213	
162	51	
60	205	
48	188	
76	204	
48	187	
96	217	
52	202	
60	188	
64	197	
73	206	
166	64	
174	102	
179	109	
56	197	
92	214	
92	212	
141	51	
171	2	
72	208	
76	210	
32	180	
175	115	
60	197	
166	102	
76	212	
64	209	
68	200	

Generation 26
190	115	
165	76	
60	206	
56	194	
68	210	
168	38	
44	194	
72	206	
213	115	
56	194	
88	218	
145	0	
65	199	
56	202	
178	127	
187	89	
198	140	
52	197	
122	0	
92	209	
64	188	
168	90	
84	214	
40	191	
68	211	
57	198	
72	212	
164	38	
99	222	
72	191	
64	200	
172	14	
189	115	
195	90	
178	122	
72	212	
187	115	
164	102	
72	201	
128	38	
180	89	
76	203	
72	210	
56	191	
52	192	
72	209	
104	238	
64	214	
48	193	
68	198	
68	203	
164	84	
127	77	
72	205	
104	226	
173	26	
28	182	
80	210	
182	102	
60	198	
44	186	
64	206	
40	185	
92	212	
68	197	
72	210	
92	210	
189	84	
80	208	
100	223	
64	194	
84	217	
48	187	
52	186	
182	40	
72	210	
167	90	
170	70	
88	222	
76	203	
104	211	
96	221	
88	216	
48	194	
16	174	
92	215	
104	234	
168	77	
24	181	
59	196	
196	141	
134	0	
24	180	
68	198	
155	51	
52	188	
92	215	
141	64	
175	102	
88	212	

Generation 27
16	178	
52	196	
36	187	
180	96	
65	208	
178	76	
157	103	
36	188	
68	197	
170	7	
48	184	
56	203	
104	227	
81	200	
175	92	
52	197	
64	196	
100	227	
195	101	
68	190	
92	210	
52	184	
158	0	
64	198	
194	106	
116	240	
56	203	
60	178	
64	206	
36	185	
186	119	
140	0	
48	188	
84	218	
133	25	
169	102	
80	202	
181	89	
72	208	
52	190	
177	64	
137	18	
60	197	
180	119	
56	194	
159	115	
100	228	
171	81	
160	89	
167	89	
169	89	
24	181	
52	192	
48	193	
137	51	
52	192	
16	190	
158	64	
